Zaterdag 7 oktober 2006,EK,groepfase,Armenië,Finland,0,0
Zaterdag 7 oktober 2006,EK,groepfase,Schotland,Frankrijk,1,0
Zaterdag 7 oktober 2006,EK,groepfase,Moldavië,Bosnië-Herzeg.,2,2
Zaterdag 7 oktober 2006,EK,groepfase,Cyprus,Ierland,5,2
Zaterdag 7 oktober 2006,EK,groepfase,Roemenië,Wit-Rusland,3,1
Zaterdag 7 oktober 2006,EK,groepfase,Hongarije,Turkije,0,1
Zaterdag 7 oktober 2006,EK,groepfase,Denemarken,Noord-Ierland,0,0
Zaterdag 7 oktober 2006,EK,groepfase,Letland,IJsland,4,0
Zaterdag 7 oktober 2006,EK,groepfase,Zweden,Spanje,2,0
Zaterdag 7 oktober 2006,EK,groepfase,Bulgarije,Nederland,1,1
Zaterdag 7 oktober 2006,EK,groepfase,Kroatië,Andorra,7,0
Zaterdag 7 oktober 2006,EK,groepfase,Servië,België,1,0
Zaterdag 7 oktober 2006,EK,groepfase,Griekenland,Noorwegen,1,0
Zaterdag 7 oktober 2006,EK,groepfase,Slovenië,Luxemburg,2,0
Zaterdag 7 oktober 2006,EK,groepfase,Italië,Oekraïne,2,0
Zaterdag 7 oktober 2006,EK,groepfase,Portugal,Azerbeidzjan,3,0
Woensdag 11 oktober 2006,EK,groepfase,Andorra,N Macedonië,0,3
Woensdag 11 oktober 2006,EK,groepfase,Rusland,Estland,2,0
Woensdag 11 oktober 2006,EK,groepfase,Kazachstan,Finland,0,2
Woensdag 11 oktober 2006,EK,groepfase,Wit-Rusland,Slovenië,4,2
Woensdag 11 oktober 2006,EK,groepfase,Kroatië,Engeland,2,0
Woensdag 11 oktober 2006,EK,groepfase,Oekraïne,Schotland,2,0
Woensdag 11 oktober 2006,EK,groepfase,Malta,Hongarije,2,1
Woensdag 11 oktober 2006,EK,groepfase,Turkije,Moldavië,5,0
Woensdag 11 oktober 2006,EK,groepfase,Georgië,Italië,1,3
Woensdag 11 oktober 2006,EK,groepfase,IJsland,Zweden,1,2
Woensdag 11 oktober 2006,EK,groepfase,Bosnië-Herzeg.,Griekenland,0,4
Woensdag 11 oktober 2006,EK,groepfase,Liechtenstein,Denemarken,0,4
Woensdag 11 oktober 2006,EK,groepfase,Servië,Armenië,3,0
Woensdag 11 oktober 2006,EK,groepfase,Luxemburg,Bulgarije,0,1
Woensdag 11 oktober 2006,EK,groepfase,Ierland,Tsjechië,1,1
Woensdag 11 oktober 2006,EK,groepfase,Polen,Portugal,2,1
Woensdag 11 oktober 2006,EK,groepfase,Nederland,Albanië,2,1
Woensdag 11 oktober 2006,EK,groepfase,Slowakije,Duitsland,1,4
Woensdag 11 oktober 2006,EK,groepfase,België,Azerbeidzjan,3,0
Woensdag 11 oktober 2006,EK,groepfase,Wales,Cyprus,3,1
Woensdag 11 oktober 2006,EK,groepfase,Noord-Ierland,Letland,1,0
Woensdag 11 oktober 2006,EK,groepfase,Frankrijk,Faeröer Eil.,5,0
Woensdag 15 november 2006,EK,groepfase,N Macedonië,Rusland,0,2
Woensdag 15 november 2006,EK,groepfase,Israël,Kroatië,3,4
Woensdag 15 november 2006,EK,groepfase,Finland,Armenië,1,0
Woensdag 15 november 2006,EK,groepfase,Cyprus,Duitsland,1,1
Woensdag 15 november 2006,EK,groepfase,Ierland,San Marino,5,0
Woensdag 15 november 2006,EK,groepfase,België,Polen,0,1
Woensdag 15 november 2006,EK,groepfase,Portugal,Kazachstan,3,0
Woensdag 7 februari 2007,EK,groepfase,San Marino,Ierland,1,2
Zaterdag 24 maart 2007,EK,groepfase,Kazachstan,Servië,2,1
Zaterdag 24 maart 2007,EK,groepfase,Ierland,Wales,1,0
Zaterdag 24 maart 2007,EK,groepfase,Faeröer Eil.,Oekraïne,0,2
Zaterdag 24 maart 2007,EK,groepfase,Schotland,Georgië,2,1
Zaterdag 24 maart 2007,EK,groepfase,Albanië,Slovenië,0,0
Zaterdag 24 maart 2007,EK,groepfase,Luxemburg,Wit-Rusland,1,2
Zaterdag 24 maart 2007,EK,groepfase,Moldavië,Malta,1,1
Zaterdag 24 maart 2007,EK,groepfase,Polen,Azerbeidzjan,5,0
Zaterdag 24 maart 2007,EK,groepfase,Litouwen,Frankrijk,0,1
Zaterdag 24 maart 2007,EK,groepfase,Cyprus,Slowakije,1,3
Zaterdag 24 maart 2007,EK,groepfase,Estland,Rusland,0,2
Zaterdag 24 maart 2007,EK,groepfase,Israël,Engeland,0,0
Zaterdag 24 maart 2007,EK,groepfase,Noorwegen,Bosnië-Herzeg.,1,2
Zaterdag 24 maart 2007,EK,groepfase,Kroatië,N Macedonië,2,1
Zaterdag 24 maart 2007,EK,groepfase,Liechtenstein,Noord-Ierland,1,4
Zaterdag 24 maart 2007,EK,groepfase,Griekenland,Turkije,1,4
Zaterdag 24 maart 2007,EK,groepfase,Nederland,Roemenië,0,0
Zaterdag 24 maart 2007,EK,groepfase,Tsjechië,Duitsland,1,2
Zaterdag 24 maart 2007,EK,groepfase,Spanje,Denemarken,2,1
Zaterdag 24 maart 2007,EK,groepfase,Portugal,België,4,0
Woensdag 28 maart 2007,EK,groepfase,Azerbeidzjan,Finland,1,0
Woensdag 28 maart 2007,EK,groepfase,Bulgarije,Albanië,0,0
Woensdag 28 maart 2007,EK,groepfase,Oekraïne,Litouwen,1,0
Woensdag 28 maart 2007,EK,groepfase,Tsjechië,Cyprus,1,0
Woensdag 28 maart 2007,EK,groepfase,Roemenië,Luxemburg,3,0
Woensdag 28 maart 2007,EK,groepfase,Hongarije,Moldavië,2,0
Woensdag 28 maart 2007,EK,groepfase,Georgië,Faeröer Eil.,3,1
Woensdag 28 maart 2007,EK,groepfase,Israël,Estland,4,0
Woensdag 28 maart 2007,EK,groepfase,Malta,Griekenland,0,1
Woensdag 28 maart 2007,EK,groepfase,Liechtenstein,Letland,1,0
Woensdag 28 maart 2007,EK,groepfase,Turkije,Noorwegen,2,2
Woensdag 28 maart 2007,EK,groepfase,Ierland,Slowakije,1,0
Woensdag 28 maart 2007,EK,groepfase,Polen,Armenië,1,0
Woensdag 28 maart 2007,EK,groepfase,Servië,Portugal,1,1
Woensdag 28 maart 2007,EK,groepfase,Noord-Ierland,Zweden,2,1
Woensdag 28 maart 2007,EK,groepfase,Slovenië,Nederland,0,1
Woensdag 28 maart 2007,EK,groepfase,Italië,Schotland,2,0
Woensdag 28 maart 2007,EK,groepfase,Wales,San Marino,3,0
Woensdag 28 maart 2007,EK,groepfase,Andorra,Engeland,0,3
Woensdag 28 maart 2007,EK,groepfase,Spanje,IJsland,1,0
Zaterdag 2 juni 2007,EK,groepfase,Kazachstan,Armenië,1,2
Zaterdag 2 juni 2007,EK,groepfase,Wales,Tsjechië,0,0
Zaterdag 2 juni 2007,EK,groepfase,Rusland,Andorra,4,0
Zaterdag 2 juni 2007,EK,groepfase,IJsland,Liechtenstein,1,1
Zaterdag 2 juni 2007,EK,groepfase,Azerbeidzjan,Polen,1,3
Zaterdag 2 juni 2007,EK,groepfase,Finland,Servië,0,2
Zaterdag 2 juni 2007,EK,groepfase,Duitsland,San Marino,6,0
Zaterdag 2 juni 2007,EK,groepfase,N Macedonië,Israël,1,2
Zaterdag 2 juni 2007,EK,groepfase,Bosnië-Herzeg.,Turkije,3,2
Zaterdag 2 juni 2007,EK,groepfase,Denemarken,Zweden,0,3
Zaterdag 2 juni 2007,EK,groepfase,Wit-Rusland,Bulgarije,0,2
Zaterdag 2 juni 2007,EK,groepfase,Litouwen,Georgië,1,0
Zaterdag 2 juni 2007,EK,groepfase,Noorwegen,Malta,4,0
Zaterdag 2 juni 2007,EK,groepfase,Griekenland,Hongarije,2,0
Zaterdag 2 juni 2007,EK,groepfase,Estland,Kroatië,0,1
Zaterdag 2 juni 2007,EK,groepfase,Letland,Spanje,0,2
Zaterdag 2 juni 2007,EK,groepfase,Albanië,Luxemburg,2,0
Zaterdag 2 juni 2007,EK,groepfase,België,Portugal,1,2
Zaterdag 2 juni 2007,EK,groepfase,Slovenië,Roemenië,1,2
Zaterdag 2 juni 2007,EK,groepfase,Faeröer Eil.,Italië,1,2
Zaterdag 2 juni 2007,EK,groepfase,Frankrijk,Oekraïne,2,0
Woensdag 6 juni 2007,EK,groepfase,Kazachstan,Azerbeidzjan,1,1
Woensdag 6 juni 2007,EK,groepfase,Armenië,Polen,1,0
Woensdag 6 juni 2007,EK,groepfase,Andorra,Israël,0,2
Woensdag 6 juni 2007,EK,groepfase,Faeröer Eil.,Schotland,0,2
Woensdag 6 juni 2007,EK,groepfase,Noorwegen,Hongarije,4,0
Woensdag 6 juni 2007,EK,groepfase,Bulgarije,Wit-Rusland,2,1
Woensdag 6 juni 2007,EK,groepfase,Finland,België,2,0
Woensdag 6 juni 2007,EK,groepfase,Roemenië,Slovenië,2,0
Woensdag 6 juni 2007,EK,groepfase,Bosnië-Herzeg.,Malta,1,0
Woensdag 6 juni 2007,EK,groepfase,Zweden,IJsland,5,0
Woensdag 6 juni 2007,EK,groepfase,Luxemburg,Albanië,0,3
Woensdag 6 juni 2007,EK,groepfase,Griekenland,Moldavië,2,1
Woensdag 6 juni 2007,EK,groepfase,Duitsland,Slowakije,2,1
Woensdag 6 juni 2007,EK,groepfase,Kroatië,Rusland,0,0
Woensdag 6 juni 2007,EK,groepfase,Estland,Engeland,0,3
Woensdag 6 juni 2007,EK,groepfase,Liechtenstein,Spanje,0,2
Woensdag 6 juni 2007,EK,groepfase,Letland,Denemarken,0,2
Woensdag 6 juni 2007,EK,groepfase,Litouwen,Italië,0,2
Woensdag 6 juni 2007,EK,groepfase,Frankrijk,Georgië,1,0
Woensdag 22 augustus 2007,EK,groepfase,Estland,Andorra,2,1
Woensdag 22 augustus 2007,EK,groepfase,Armenië,Portugal,1,1
Woensdag 22 augustus 2007,EK,groepfase,Finland,Kazachstan,2,1
Woensdag 22 augustus 2007,EK,groepfase,Noord-Ierland,Liechtenstein,3,1
Woensdag 22 augustus 2007,EK,groepfase,België,Servië,3,2
Woensdag 22 augustus 2007,EK,groepfase,San Marino,Cyprus,0,1
Zaterdag 8 september 2007,EK,groepfase,Hongarije,Bosnië-Herzeg.,1,0
Zaterdag 8 september 2007,EK,groepfase,Schotland,Litouwen,3,1
Zaterdag 8 september 2007,EK,groepfase,Rusland,N Macedonië,3,0
Zaterdag 8 september 2007,EK,groepfase,Luxemburg,Slovenië,0,3
Zaterdag 8 september 2007,EK,groepfase,Georgië,Oekraïne,1,1
Zaterdag 8 september 2007,EK,groepfase,Engeland,Israël,3,0
Zaterdag 8 september 2007,EK,groepfase,Wit-Rusland,Roemenië,1,3
Zaterdag 8 september 2007,EK,groepfase,Letland,Noord-Ierland,1,0
Zaterdag 8 september 2007,EK,groepfase,Malta,Turkije,2,2
Zaterdag 8 september 2007,EK,groepfase,Moldavië,Noorwegen,0,1
Zaterdag 8 september 2007,EK,groepfase,San Marino,Tsjechië,0,3
Zaterdag 8 september 2007,EK,groepfase,Servië,Finland,0,0
Zaterdag 8 september 2007,EK,groepfase,Slowakije,Ierland,2,2
Zaterdag 8 september 2007,EK,groepfase,Wales,Duitsland,0,2
Zaterdag 8 september 2007,EK,groepfase,Kroatië,Estland,2,0
Zaterdag 8 september 2007,EK,groepfase,Zweden,Denemarken,0,0
Zaterdag 8 september 2007,EK,groepfase,Nederland,Bulgarije,2,0
Zaterdag 8 september 2007,EK,groepfase,Italië,Frankrijk,0,0
Zaterdag 8 september 2007,EK,groepfase,IJsland,Spanje,1,1
Zaterdag 8 september 2007,EK,groepfase,Portugal,Polen,2,2
Woensdag 12 september 2007,EK,groepfase,Kazachstan,België,2,2
Woensdag 12 september 2007,EK,groepfase,Andorra,Kroatië,0,6
Woensdag 12 september 2007,EK,groepfase,Finland,Polen,0,0
Woensdag 12 september 2007,EK,groepfase,Slowakije,Wales,2,5
Woensdag 12 september 2007,EK,groepfase,Noorwegen,Griekenland,2,2
Woensdag 12 september 2007,EK,groepfase,Cyprus,San Marino,3,0
Woensdag 12 september 2007,EK,groepfase,Litouwen,Faeröer Eil.,2,1
Woensdag 12 september 2007,EK,groepfase,IJsland,Noord-Ierland,2,1
Woensdag 12 september 2007,EK,groepfase,Turkije,Hongarije,3,0
Woensdag 12 september 2007,EK,groepfase,Bulgarije,Luxemburg,3,0
Woensdag 12 september 2007,EK,groepfase,Bosnië-Herzeg.,Moldavië,0,1
Woensdag 12 september 2007,EK,groepfase,Denemarken,Liechtenstein,4,0
Woensdag 12 september 2007,EK,groepfase,Slovenië,Wit-Rusland,1,0
Woensdag 12 september 2007,EK,groepfase,Tsjechië,Ierland,1,0
Woensdag 12 september 2007,EK,groepfase,N Macedonië,Estland,1,1
Woensdag 12 september 2007,EK,groepfase,Albanië,Nederland,0,1
Woensdag 12 september 2007,EK,groepfase,Oekraïne,Italië,1,2
Woensdag 12 september 2007,EK,groepfase,Engeland,Rusland,3,0
Woensdag 12 september 2007,EK,groepfase,Frankrijk,Schotland,0,1
Woensdag 12 september 2007,EK,groepfase,Spanje,Letland,2,0
Woensdag 12 september 2007,EK,groepfase,Portugal,Servië,1,1
Zaterdag 13 oktober 2007,EK,groepfase,Slowakije,San Marino,7,0
Zaterdag 13 oktober 2007,EK,groepfase,Engeland,Estland,3,0
Zaterdag 13 oktober 2007,EK,groepfase,Schotland,Oekraïne,3,1
Zaterdag 13 oktober 2007,EK,groepfase,Hongarije,Malta,2,0
Zaterdag 13 oktober 2007,EK,groepfase,Wit-Rusland,Luxemburg,0,1
Zaterdag 13 oktober 2007,EK,groepfase,Armenië,Servië,0,0
Zaterdag 13 oktober 2007,EK,groepfase,Faeröer Eil.,Frankrijk,0,6
Zaterdag 13 oktober 2007,EK,groepfase,IJsland,Letland,2,4
Zaterdag 13 oktober 2007,EK,groepfase,Azerbeidzjan,Portugal,0,2
Zaterdag 13 oktober 2007,EK,groepfase,Cyprus,Wales,3,1
Zaterdag 13 oktober 2007,EK,groepfase,Liechtenstein,Zweden,0,3
Zaterdag 13 oktober 2007,EK,groepfase,Roemenië,Nederland,1,0
Zaterdag 13 oktober 2007,EK,groepfase,Moldavië,Turkije,1,1
Zaterdag 13 oktober 2007,EK,groepfase,Denemarken,Spanje,1,3
Zaterdag 13 oktober 2007,EK,groepfase,Kroatië,Israël,1,0
Zaterdag 13 oktober 2007,EK,groepfase,Griekenland,Bosnië-Herzeg.,3,2
Zaterdag 13 oktober 2007,EK,groepfase,Slovenië,Albanië,0,0
Zaterdag 13 oktober 2007,EK,groepfase,Polen,Kazachstan,3,1
Zaterdag 13 oktober 2007,EK,groepfase,Ierland,Duitsland,0,0
Zaterdag 13 oktober 2007,EK,groepfase,België,Finland,0,0
Zaterdag 13 oktober 2007,EK,groepfase,Italië,Georgië,2,0
Woensdag 17 oktober 2007,EK,groepfase,Kazachstan,Portugal,1,2
Woensdag 17 oktober 2007,EK,groepfase,Rusland,Engeland,2,1
Woensdag 17 oktober 2007,EK,groepfase,Azerbeidzjan,Servië,1,6
Woensdag 17 oktober 2007,EK,groepfase,Oekraïne,Faeröer Eil.,5,0
Woensdag 17 oktober 2007,EK,groepfase,Georgië,Schotland,2,0
Woensdag 17 oktober 2007,EK,groepfase,Malta,Moldavië,2,3
Woensdag 17 oktober 2007,EK,groepfase,Turkije,Griekenland,0,1
Woensdag 17 oktober 2007,EK,groepfase,N Macedonië,Andorra,3,0
Woensdag 17 oktober 2007,EK,groepfase,Denemarken,Letland,3,1
Woensdag 17 oktober 2007,EK,groepfase,Liechtenstein,IJsland,3,0
Woensdag 17 oktober 2007,EK,groepfase,San Marino,Wales,1,2
Woensdag 17 oktober 2007,EK,groepfase,Luxemburg,Roemenië,0,2
Woensdag 17 oktober 2007,EK,groepfase,Bosnië-Herzeg.,Noorwegen,0,2
Woensdag 17 oktober 2007,EK,groepfase,Ierland,Cyprus,1,1
Woensdag 17 oktober 2007,EK,groepfase,Zweden,Noord-Ierland,1,1
Woensdag 17 oktober 2007,EK,groepfase,Nederland,Slovenië,2,0
Woensdag 17 oktober 2007,EK,groepfase,Duitsland,Tsjechië,0,3
Woensdag 17 oktober 2007,EK,groepfase,Albanië,Bulgarije,1,1
Woensdag 17 oktober 2007,EK,groepfase,België,Armenië,3,0
Woensdag 17 oktober 2007,EK,groepfase,Frankrijk,Litouwen,2,0
Zaterdag 17 november 2007,EK,groepfase,Finland,Azerbeidzjan,2,1
Zaterdag 17 november 2007,EK,groepfase,Wales,Ierland,2,2
Zaterdag 17 november 2007,EK,groepfase,Letland,Liechtenstein,4,1
Zaterdag 17 november 2007,EK,groepfase,Bulgarije,Roemenië,1,0
Zaterdag 17 november 2007,EK,groepfase,Moldavië,Hongarije,3,0
Zaterdag 17 november 2007,EK,groepfase,Andorra,Estland,0,2
Zaterdag 17 november 2007,EK,groepfase,Schotland,Italië,1,2
Zaterdag 17 november 2007,EK,groepfase,Noorwegen,Turkije,1,2
Zaterdag 17 november 2007,EK,groepfase,Israël,Rusland,2,1
Zaterdag 17 november 2007,EK,groepfase,Litouwen,Oekraïne,2,0
Zaterdag 17 november 2007,EK,groepfase,Duitsland,Cyprus,4,0
Zaterdag 17 november 2007,EK,groepfase,N Macedonië,Kroatië,2,0
Zaterdag 17 november 2007,EK,groepfase,Albanië,Wit-Rusland,2,4
Zaterdag 17 november 2007,EK,groepfase,Griekenland,Malta,5,0
Zaterdag 17 november 2007,EK,groepfase,Tsjechië,Slowakije,3,1
Zaterdag 17 november 2007,EK,groepfase,Nederland,Luxemburg,1,0
Zaterdag 17 november 2007,EK,groepfase,Polen,België,2,0
Zaterdag 17 november 2007,EK,groepfase,Noord-Ierland,Denemarken,2,1
Zaterdag 17 november 2007,EK,groepfase,Spanje,Zweden,3,0
Zaterdag 17 november 2007,EK,groepfase,Portugal,Armenië,1,0
Woensdag 21 november 2007,EK,groepfase,Armenië,Kazachstan,0,1
Woensdag 21 november 2007,EK,groepfase,Georgië,Litouwen,0,2
Woensdag 21 november 2007,EK,groepfase,Roemenië,Albanië,6,1
Woensdag 21 november 2007,EK,groepfase,Cyprus,Tsjechië,0,2
Woensdag 21 november 2007,EK,groepfase,Israël,N Macedonië,1,0
Woensdag 21 november 2007,EK,groepfase,Wit-Rusland,Nederland,2,1
Woensdag 21 november 2007,EK,groepfase,Slovenië,Bulgarije,0,2
Woensdag 21 november 2007,EK,groepfase,Azerbeidzjan,België,0,1
Woensdag 21 november 2007,EK,groepfase,Malta,Noorwegen,1,4
Woensdag 21 november 2007,EK,groepfase,Turkije,Bosnië-Herzeg.,1,0
Woensdag 21 november 2007,EK,groepfase,Denemarken,IJsland,3,0
Woensdag 21 november 2007,EK,groepfase,Spanje,Noord-Ierland,1,0
Woensdag 21 november 2007,EK,groepfase,Zweden,Letland,2,1
Woensdag 21 november 2007,EK,groepfase,Hongarije,Griekenland,1,2
Woensdag 21 november 2007,EK,groepfase,Duitsland,Wales,0,0
Woensdag 21 november 2007,EK,groepfase,San Marino,Slowakije,0,5
Woensdag 21 november 2007,EK,groepfase,Italië,Faeröer Eil.,3,1
Woensdag 21 november 2007,EK,groepfase,Oekraïne,Frankrijk,2,2
Woensdag 21 november 2007,EK,groepfase,Portugal,Finland,0,0
Woensdag 21 november 2007,EK,groepfase,Servië,Polen,2,2
Woensdag 21 november 2007,EK,groepfase,Andorra,Rusland,0,1
Woensdag 21 november 2007,EK,groepfase,Engeland,Kroatië,2,3
Zaterdag 24 november 2007,EK,groepfase,Servië,Kazachstan,1,0
Zaterdag 7 juni 2008,EK,groepfase,Zwitserland,Tsjechië,0,1
Zaterdag 7 juni 2008,EK,groepfase,Portugal,Turkije,2,0
Zondag 8 juni 2008,EK,groepfase,Oostenrijk,Kroatië,0,1
Zondag 8 juni 2008,EK,groepfase,Duitsland,Polen,2,0
Maandag 9 juni 2008,EK,groepfase,Roemenië,Frankrijk,0,0
Maandag 9 juni 2008,EK,groepfase,Nederland,Italië,3,0
Dinsdag 10 juni 2008,EK,groepfase,Spanje,Rusland,4,1
Dinsdag 10 juni 2008,EK,groepfase,Griekenland,Zweden,0,2
Woensdag 11 juni 2008,EK,groepfase,Tsjechië,Portugal,1,3
Woensdag 11 juni 2008,EK,groepfase,Zwitserland,Turkije,1,2
Donderdag 12 juni 2008,EK,groepfase,Kroatië,Duitsland,2,1
Donderdag 12 juni 2008,EK,groepfase,Oostenrijk,Polen,1,1
Vrijdag 13 juni 2008,EK,groepfase,Italië,Roemenië,1,1
Vrijdag 13 juni 2008,EK,groepfase,Nederland,Frankrijk,4,1
Zaterdag 14 juni 2008,EK,groepfase,Zweden,Spanje,1,2
Zaterdag 14 juni 2008,EK,groepfase,Griekenland,Rusland,0,1
Zondag 15 juni 2008,EK,groepfase,Zwitserland,Portugal,2,0
Zondag 15 juni 2008,EK,groepfase,Turkije,Tsjechië,3,2
Maandag 16 juni 2008,EK,groepfase,Oostenrijk,Duitsland,0,1
Maandag 16 juni 2008,EK,groepfase,Polen,Kroatië,0,1
Dinsdag 17 juni 2008,EK,groepfase,Nederland,Roemenië,2,0
Dinsdag 17 juni 2008,EK,groepfase,Frankrijk,Italië,0,2
Woensdag 18 juni 2008,EK,groepfase,Griekenland,Spanje,1,2
Woensdag 18 juni 2008,EK,groepfase,Rusland,Zweden,2,0
Donderdag 19 juni 2008,EK,groepfase,Portugal,Duitsland,2,3
Vrijdag 20 juni 2008,EK,groepfase,Kroatië,Turkije,1,1
Zaterdag 21 juni 2008,EK,groepfase,Nederland,Rusland,1,3
Zondag 22 juni 2008,EK,groepfase,Spanje,Italië,0,0
Woensdag 25 juni 2008,EK,groepfase,Duitsland,Turkije,3,2
Donderdag 26 juni 2008,EK,groepfase,Rusland,Spanje,0,3
Zondag 29 juni 2008,EK,groepfase,Duitsland,Spanje,0,1
Woensdag 3 juni 1998,EK,groepfase,Estland,Faeröer Eil.,5,0
Dinsdag 18 augustus 1998,EK,groepfase,Bosnië-Herzeg.,Faeröer Eil.,1,0
Dinsdag 1 september 1998,EK,groepfase,Roemenië,Liechtenstein,7,0
Vrijdag 4 september 1998,EK,groepfase,Wales,Italië,0,2
Vrijdag 4 september 1998,EK,groepfase,Wit-Rusland,Denemarken,0,0
Vrijdag 4 september 1998,EK,groepfase,Georgië,Albanië,1,0
Vrijdag 4 september 1998,EK,groepfase,Turkije,Noord-Ierland,3,0
Vrijdag 4 september 1998,EK,groepfase,Finland,Moldavië,3,2
Vrijdag 4 september 1998,EK,groepfase,Armenië,Andorra,3,1
Vrijdag 4 september 1998,EK,groepfase,Oekraïne,Rusland,3,2
Vrijdag 4 september 1998,EK,groepfase,IJsland,Frankrijk,1,1
Vrijdag 4 september 1998,EK,groepfase,Zweden,Engeland,2,1
Vrijdag 4 september 1998,EK,groepfase,Cyprus,Spanje,3,2
Vrijdag 4 september 1998,EK,groepfase,Oostenrijk,Israël,1,1
Vrijdag 4 september 1998,EK,groepfase,Slowakije,Azerbeidzjan,3,0
Vrijdag 4 september 1998,EK,groepfase,Ierland,Kroatië,2,0
Vrijdag 4 september 1998,EK,groepfase,Litouwen,Schotland,0,0
Vrijdag 4 september 1998,EK,groepfase,Bosnië-Herzeg.,Estland,1,1
Zaterdag 5 september 1998,EK,groepfase,Noorwegen,Letland,1,3
Zaterdag 5 september 1998,EK,groepfase,Griekenland,Slovenië,2,2
Zaterdag 5 september 1998,EK,groepfase,Bulgarije,Polen,0,3
Zaterdag 5 september 1998,EK,groepfase,Hongarije,Portugal,1,3
Zaterdag 5 september 1998,EK,groepfase,N Macedonië,Malta,4,0
Zaterdag 5 september 1998,EK,groepfase,Faeröer Eil.,Tsjechië,0,1
Vrijdag 9 oktober 1998,EK,groepfase,Italië,Zwitserland,2,0
Vrijdag 9 oktober 1998,EK,groepfase,Denemarken,Wales,1,2
Vrijdag 9 oktober 1998,EK,groepfase,Slovenië,Noorwegen,1,2
Vrijdag 9 oktober 1998,EK,groepfase,Letland,Georgië,1,0
Vrijdag 9 oktober 1998,EK,groepfase,Turkije,Duitsland,1,0
Vrijdag 9 oktober 1998,EK,groepfase,Noord-Ierland,Finland,1,0
Vrijdag 9 oktober 1998,EK,groepfase,Rusland,Frankrijk,2,3
Vrijdag 9 oktober 1998,EK,groepfase,Armenië,IJsland,0,0
Vrijdag 9 oktober 1998,EK,groepfase,Andorra,Oekraïne,0,2
Vrijdag 9 oktober 1998,EK,groepfase,Engeland,Bulgarije,0,0
Vrijdag 9 oktober 1998,EK,groepfase,Polen,Luxemburg,3,0
Vrijdag 9 oktober 1998,EK,groepfase,Cyprus,Oostenrijk,0,3
Vrijdag 9 oktober 1998,EK,groepfase,San Marino,Israël,0,5
Vrijdag 9 oktober 1998,EK,groepfase,Azerbeidzjan,Hongarije,0,4
Vrijdag 9 oktober 1998,EK,groepfase,Liechtenstein,Slowakije,0,4
Vrijdag 9 oktober 1998,EK,groepfase,Portugal,Roemenië,0,1
Vrijdag 9 oktober 1998,EK,groepfase,Malta,Kroatië,1,4
Vrijdag 9 oktober 1998,EK,groepfase,Schotland,Estland,3,2
Vrijdag 9 oktober 1998,EK,groepfase,Bosnië-Herzeg.,Tsjechië,1,3
Vrijdag 9 oktober 1998,EK,groepfase,Litouwen,Faeröer Eil.,0,0
Dinsdag 13 oktober 1998,EK,groepfase,Wales,Wit-Rusland,3,2
Dinsdag 13 oktober 1998,EK,groepfase,Zwitserland,Denemarken,1,1
Dinsdag 13 oktober 1998,EK,groepfase,Slovenië,Letland,1,0
Dinsdag 13 oktober 1998,EK,groepfase,Noorwegen,Albanië,2,2
Dinsdag 13 oktober 1998,EK,groepfase,Griekenland,Georgië,3,0
Dinsdag 13 oktober 1998,EK,groepfase,Moldavië,Duitsland,1,3
Dinsdag 13 oktober 1998,EK,groepfase,Turkije,Finland,1,3
Dinsdag 13 oktober 1998,EK,groepfase,Frankrijk,Andorra,2,0
Dinsdag 13 oktober 1998,EK,groepfase,Oekraïne,Armenië,2,0
Dinsdag 13 oktober 1998,EK,groepfase,IJsland,Rusland,1,0
Dinsdag 13 oktober 1998,EK,groepfase,Bulgarije,Zweden,0,1
Dinsdag 13 oktober 1998,EK,groepfase,Luxemburg,Engeland,0,3
Dinsdag 13 oktober 1998,EK,groepfase,Israël,Spanje,1,2
Dinsdag 13 oktober 1998,EK,groepfase,San Marino,Oostenrijk,1,4
Dinsdag 13 oktober 1998,EK,groepfase,Liechtenstein,Azerbeidzjan,2,1
Dinsdag 13 oktober 1998,EK,groepfase,Hongarije,Roemenië,1,1
Dinsdag 13 oktober 1998,EK,groepfase,Slowakije,Portugal,0,3
Dinsdag 13 oktober 1998,EK,groepfase,Ierland,Malta,5,0
Dinsdag 13 oktober 1998,EK,groepfase,Kroatië,N Macedonië,3,2
Dinsdag 13 oktober 1998,EK,groepfase,Schotland,Faeröer Eil.,2,1
Dinsdag 13 oktober 1998,EK,groepfase,Litouwen,Bosnië-Herzeg.,4,2
Dinsdag 13 oktober 1998,EK,groepfase,Tsjechië,Estland,4,1
Dinsdag 17 november 1998,EK,groepfase,Albanië,Griekenland,0,0
Dinsdag 17 november 1998,EK,groepfase,Noord-Ierland,Moldavië,2,2
Dinsdag 17 november 1998,EK,groepfase,San Marino,Cyprus,0,1
Dinsdag 17 november 1998,EK,groepfase,Yugoslavia,Ierland,1,0
Dinsdag 17 november 1998,EK,groepfase,Malta,N Macedonië,1,2
Dinsdag 9 februari 1999,EK,groepfase,Cyprus,San Marino,4,0
Dinsdag 9 februari 1999,EK,groepfase,Malta,Yugoslavia,0,3
Donderdag 25 maart 1999,EK,groepfase,Portugal,Azerbeidzjan,7,0
Vrijdag 26 maart 1999,EK,groepfase,Wit-Rusland,Zwitserland,0,1
Vrijdag 26 maart 1999,EK,groepfase,Denemarken,Italië,1,2
Vrijdag 26 maart 1999,EK,groepfase,Georgië,Slovenië,1,1
