2007,3,24,Cyprus,Slowakije,1,3
2007,3,24,Estland,Rusland,0,2
2007,3,24,Israël,Engeland,0,0
2007,3,24,Noorwegen,Bosnië-Herzeg.,1,2
2007,3,24,Kroatië,N Macedonië,2,1
2007,3,24,Liechtenstein,Noord-Ierland,1,4
2007,3,24,Griekenland,Turkije,1,4
2007,3,24,Nederland,Roemenië,0,0
2007,3,24,Tsjechië,Duitsland,1,2
2007,3,24,Spanje,Denemarken,2,1
2007,3,24,Portugal,België,4,0
2007,3,28,Azerbeidzjan,Finland,1,0
2007,3,28,Bulgarije,Albanië,0,0
2007,3,28,Oekraïne,Litouwen,1,0
2007,3,28,Tsjechië,Cyprus,1,0
2007,3,28,Roemenië,Luxemburg,3,0
2007,3,28,Hongarije,Moldavië,2,0
2007,3,28,Georgië,Faeröer Eil.,3,1
2007,3,28,Israël,Estland,4,0
2007,3,28,Malta,Griekenland,0,1
2007,3,28,Liechtenstein,Letland,1,0
2007,3,28,Turkije,Noorwegen,2,2
2007,3,28,Ierland,Slowakije,1,0
2007,3,28,Polen,Armenië,1,0
2007,3,28,Servië,Portugal,1,1
2007,3,28,Noord-Ierland,Zweden,2,1
2007,3,28,Slovenië,Nederland,0,1
2007,3,28,Italië,Schotland,2,0
2007,3,28,Wales,San Marino,3,0
2007,3,28,Andorra,Engeland,0,3
2007,3,28,Spanje,IJsland,1,0
2007,6,2,Kazachstan,Armenië,1,2
2007,6,2,Wales,Tsjechië,0,0
2007,6,2,Rusland,Andorra,4,0
2007,6,2,IJsland,Liechtenstein,1,1
2007,6,2,Azerbeidzjan,Polen,1,3
2007,6,2,Finland,Servië,0,2
2007,6,2,Duitsland,San Marino,6,0
2007,6,2,N Macedonië,Israël,1,2
2007,6,2,Bosnië-Herzeg.,Turkije,3,2
2007,6,2,Denemarken,Zweden,0,3
2007,6,2,Wit-Rusland,Bulgarije,0,2
2007,6,2,Litouwen,Georgië,1,0
2007,6,2,Noorwegen,Malta,4,0
2007,6,2,Griekenland,Hongarije,2,0
2007,6,2,Estland,Kroatië,0,1
2007,6,2,Letland,Spanje,0,2
2007,6,2,Albanië,Luxemburg,2,0
2007,6,2,België,Portugal,1,2
2007,6,2,Slovenië,Roemenië,1,2
2007,6,2,Faeröer Eil.,Italië,1,2
2007,6,2,Frankrijk,Oekraïne,2,0
2007,6,6,Kazachstan,Azerbeidzjan,1,1
2007,6,6,Armenië,Polen,1,0
2007,6,6,Andorra,Israël,0,2
2007,6,6,Faeröer Eil.,Schotland,0,2
2007,6,6,Noorwegen,Hongarije,4,0
2007,6,6,Bulgarije,Wit-Rusland,2,1
2007,6,6,Finland,België,2,0
2007,6,6,Roemenië,Slovenië,2,0
2007,6,6,Bosnië-Herzeg.,Malta,1,0
2007,6,6,Zweden,IJsland,5,0
